JURISDICTION,COUNTY,YEAR,APN,STREET_ADDRESS,EXISTING_USE_TYPE,NUM_OF_UNITS,SURPLUS_TYPE,PARCEL_SIZE,NOTES
SACRAMENTO,SACRAMENTO,2021,047-0014-011-0000,24th Street and 68th Ave,Vacant,0,Surplus Land,0.95,Transfer from private party to City in 1969. Acquired two years after adjacent library site. Confirmed not needed for expansion of the library.
SACRAMENTO,SACRAMENTO,2021,251-0175-006-0000,1300 Nogales St,Vacant,0,Surplus Land,0.89,Acquired from private party in 1971. Rear of property used for drainage. Original purpose of acquisition unknown.
SACRAMENTO,SACRAMENTO,2021,275-0141-007-0000,2251 Forrest Street,Vacant,0,Surplus Land,0.16,"Acquired via condemnation for
municipal water system.
There was an active well on
the property 10 years ago."
SACRAMENTO,SACRAMENTO,2021,"275-0134-004-0000, 275-0134-005-0000, 275-0134-006-0000",492 Arden Way,Vacant,0,Surplus Land,0.15,"Former North Sacramento
Chamber of Commerce
building acquired by City of
North Sacrmanto by Grant
Deed in 1962, then by City of
Sacramento by merger in
1964."
SONOMA COUNTY,SONOMA,2021,180-400-005,"Chanate Rd and Cobblestone Dr, Santa Rosa",Vacant,0,Surplus Land,3.3,Chanate Campus
MAYWOOD,LOS ANGELES,2021,6313-001-900,5110 District Blvd.,Vacant,0,Surplus Land,0.02,Vacant Parking Lot
STOCKTON,SAN JOAQUIN,2021,14527009,705 W Weber Avenue,Vacant,0,Surplus Land,3.08,"These properties, known collectively as ""South Pointe,"" are under contract via an ENRA."
STOCKTON,SAN JOAQUIN,2021,14527010,Weber Avenue,Vacant,0,Surplus Land,0.29,"These properties, known collectively as ""South Pointe,"" are under contract via an ENRA."
STOCKTON,SAN JOAQUIN,2021,14527006,833 W Weber Avenue,Vacant,0,Surplus Land,3.73,"These properties, known collectively as ""South Pointe,"" are under contract via an ENRA."
STOCKTON,SAN JOAQUIN,2021,14519003,855 W Weber Avenue,Vacant,0,Surplus Land,1.97,"These properties, known collectively as ""South Pointe,"" are under contract via an ENRA."
FRESNO,FRESNO,2021,467-040-23ST,735 H Street,Vacant,0,Surplus Land,0.54,H Street
FRESNO,FRESNO,2021,456-030-34T,NW Corner of Belmont and DeWitt,Vacant,0,Surplus Land,4.17,Belmont and Dewitt
FRESNO,FRESNO,2021,507-03-048ST,SW Corner of West Herndon and North Brawley Avenues,Vacant,0,Surplus Land,14.55,Herndon/Brawley
FRESNO,FRESNO,2021,452-114-34T,SE corner of Broadway and Elizabeth Avenues,Vacant,0,Surplus Land,0.65,Broadway/Elizabeth
HANFORD,KINGS,2021,008-360-006,"CORTNER ST, W OF HIDDEN VALLY PARK",Vacant,0,Surplus Land,18,TO BE REZONED TO OPEN SPACE
YUCAIPA,SAN BERNARDINO,2021,APN to be assigned,NE corner of County Line Rd. and 5th St.,Vacant,0,Surplus Land,0.52,*approved Case No. 20-128/PUP for 6 affordable units
KERN COUNTY,KERN,2021,"069-031-05-00-2, 069-031-06-00-5","SE corner of State Hwy 46 and Woodward Ave., Lost Hills",Vacant,0,Surplus Land,0.25,Sold in 2022
KERN COUNTY,KERN,2021,505-280-04-00-4,SE corner of State Hwy 58 and Hart Flat Road,Vacant,0,Surplus Land,1.22,Exchanged in 2021
KERN COUNTY,KERN,2021,505-280-13-00-0,SE coener of State Hwy 58 and Hart Flat Road,Vacant,0,Surplus Land,4.73,Exchanged in 2021
FULLERTON,ORANGE,2021,030-290-22,1600 West Commonwealth Ave,Vacant,0,Surplus Land,2.25,2020 - Declaration and Notice of Availability relased
FULLERTON,ORANGE,2021,287-081-55,3151 North Euclid St,Vacant,0,Surplus Land,9.63,2020 - Declaration and Notice of Availability relased
FULLERTON,ORANGE,2021,293-154-37,799 Rolling Hills Drive,Vacant,0,Surplus Land,2.49,2020 - Declaration
ALAMEDA COUNTY,ALAMEDA,2021,986-34-12,"Dublin Blvd. and Arnold Dr, Dubln",Vacant,0,Surplus Land,7.7,"Noticed per G.C. 54222  March, 2020"
ALAMEDA COUNTY,ALAMEDA,2021,986-34-14 (north),"Martinelli and Arnold Dr., Dublin",Vacant,0,Surplus Land,6.4,"Noticed per  G.C. 54222 March, 2020."
ALAMEDA COUNTY,ALAMEDA,2021,986-34-14 (south),"Martinelli and Arnold Dr., Dublin",Vacant,0,Surplus Land,5.8,Under contract (Sept. 2018)
FOLSOM,SACRAMENTO,2021,7.00172E+12,300 Persifer Street,Vacant,0,Surplus Land,0.91,Previous City Library
GRAND TERRACE,SAN BERNARDINO,2021,0276-202-54-0000,Barton Road,Vacant,0,Surplus Land,0.33,14162 sq feet
UPLAND,SAN BERNARDINO,2021,1007-061-15 & 16,"Foothill Boulevard, west of Benson Avenue",Vacant,0,Surplus Land,0.64,Zoned Commercial/Industrial Mixed Use (C/I-MU)
UPLAND,SAN BERNARDINO,2021,1047-221-25,"Campus Avenue, south of 7th Street",Vacant,0,Surplus Land,0.08,Zoned Single Family Residential (RS-7.5)
UPLAND,SAN BERNARDINO,2021,1006-574-11,1967 W. Foothill Boulevard,Vacant,0,Surplus Land,0.24,Zoned Highway Commercial (HC)
UPLAND,SAN BERNARDINO,2021,1007-271-45 & 47,"1737 Arrow Route, between Benson Avenue and Central Avenue",Vacant,0,Surplus Land,3.8,Zoned General Industrial (GI)
UPLAND,SAN BERNARDINO,2021,"1046-591-08, 09, 10, 11","1st Avenue between ""A"" Street and 9th Street. 165/151/139 N. 1st Avenue",Vacant,0,Surplus Land,0.74,Zoned 1st Street Overlay in Old Town District of the Historic Downtown Upland Specific Plan (SP)
UPLAND,SAN BERNARDINO,2021,1046-233-25,SWC of Washington Blvd. and 6th Street,Vacant,0,Surplus Land,0.49,Zoned Multi-Family/Senior Housing District of the Historic Downtown Upland Specific Plan (SP)
BRENTWOOD,CONTRA COSTA,2021,012-020-003,498 Fairview Ave,Vacant,0,Surplus Land,1.27,Professional Office Uses
BRENTWOOD,CONTRA COSTA,2021,017160-004,1000 Central Blvd,Vacant,0,Surplus Land,3.64,Mixed Use - Successor Agency Owned
BRENTWOOD,CONTRA COSTA,2021,016-010-016,7030 Brentwood Blvd.,Vacant,0,Surplus Land,2.11,Successor Agency Owned
BRENTWOOD,CONTRA COSTA,2021,013-232-006,SE Corner Oak/Walnut,Vacant,0,Surplus Land,1.84,Mixed Use - Successor Agency Owned
BRENTWOOD,CONTRA COSTA,2021,013-010-092,Second/Central,Vacant,0,Surplus Land,0.5,Mixed Use - Successor Agency Owned
SIGNAL HILL,LOS ANGELES,2021,7212-013-901-916,1850 E. 28th St.,Vacant,0,Surplus Land,1.2,Completed Surplus Land Act process in compliance with GC section 54222
SIGNAL HILL,LOS ANGELES,2021,"7212-013-900, 902; 7212-014-900-906","2728-2730 Cherry Ave.; 2099 E. 27th St. and 2701 St. Louis Ave.; 2650, 2660  Cherry Ave.",Vacant,0,Surplus Land,1.3,Completed Surplus Land Act process in compliance with GC section 54222
SIGNAL HILL,LOS ANGELES,2021,"7207-004-900; 7207-004-271, 272; 7207-005-900; 7207-006-900-945; 7207-007-900-941","630-998 E. Spring St., 631-799 E. Canton St., 801-999 E. Canton St., 630-798 E. Canton St., 800-998 E. Canton St., 631-799 E. 29th St., and 801-999 E. 29th St.",Vacant,0,Surplus Land,13,Completed Surplus Land Act process in compliance with GC section 54222
SIGNAL HILL,LOS ANGELES,2021,7214-005-900,2200 Block of Gardena Ave.,Vacant,0,Surplus Land,0.5,Completed Surplus Land Act process in compliance with GC section 54222
SIGNAL HILL,LOS ANGELES,2021,7215-007-900-902,2200 Block of Gaviota Ave.,Vacant,0,Surplus Land,0.34,Completed Surplus Land Act process in compliance with GC section 54222
SIGNAL HILL,LOS ANGELES,2021,7215-026-900,Temple Ave. at Hill St.,Vacant,0,Surplus Land,0.18,Completed Surplus Land Act process in compliance with GC section 54222
SIGNAL HILL,LOS ANGELES,2021,7215-024-900-901,Stanley Ave. at Hill St.,Vacant,0,Surplus Land,0.36,Completed Surplus Land Act process in compliance with GC section 54222
SAN DIEGO COUNTY,SAN DIEGO,2021,283-051-39,"Highland Valley Road, Ramona",Vacant,0,Surplus Land,0.82,Date declared surplus by Board of Supervisors 9/15/15 [8]
SAN DIEGO COUNTY,SAN DIEGO,2021,381-050-72,"Magnolia Avenue, Santee",Vacant,0,Surplus Land,0.4,Date declared surplus by Board of Supervisors 9/13/16 [17]
SAN DIEGO COUNTY,SAN DIEGO,2021,381-050-77,"Riverview Parkway, Santee",Vacant,0,Surplus Land,65.66,Date declared surplus by Board of Supervisors 9/13/16 [17]
SAN DIEGO COUNTY,SAN DIEGO,2021,381-160-80,"Chubb Lane, Santee",Vacant,0,Surplus Land,7.27,Date declared surplus by Board of Supervisors 9/13/16 [17]
SAN DIEGO COUNTY,SAN DIEGO,2021,381-160-82,"Chubb Lane, Santee",Vacant,0,Surplus Land,3.41,Date declared surplus by Board of Supervisors 9/13/16 [17]
SAN DIEGO COUNTY,SAN DIEGO,2021,399-170-16,"113 Frances Drive, El Cajon",Vacant,0,Surplus Land,0.2,Date declared surplus by Board of Supervisors 9/26/17 [6]
SAN DIEGO COUNTY,SAN DIEGO,2021,612-091-17,"Old Highway 80, Boulevard",Vacant,0,Surplus Land,4.4,Date declared surplus by Board of Supervisors 9/26/17 [6]
BAKERSFIELD,KERN,2021,515-040-21,7721 Wible Road,Vacant,0,Surplus Land,1.6,Future availablitiy
BAKERSFIELD,KERN,2021,532-020-03,8119 Stine Road,Vacant,0,Surplus Land,0.56,Future availablitiy
SAN DIEGO COUNTY,SAN DIEGO,2021,533-322-12,"Kettner Boulevard, San Diego",Vacant,0,Surplus Land,0.39,Date declared surplus by Board of Supervisors 1/27/15 [06]
SAN DIEGO COUNTY,SAN DIEGO,2021,533-322-13,"Kettner Boulevard, San Diego",Vacant,0,Surplus Land,0.2,Date declared surplus by Board of Supervisors 1/27/15 [06]
SAN DIEGO COUNTY,SAN DIEGO,2021,188-240-87,"29212 Cole Grade Road, Valley Center",Vacant,0,Surplus Land,0.96,Date declared surplus by Board of Supervisors 9/15/15 [8]
ARVIN,KERN,2021,190-270-01,Bear Mountain Blvd.,Vacant,0,Surplus Land,0.14,Resolution No. 2021-54
ARVIN,KERN,2021,190-270-03,Bear Mountain Blvd.,Vacant,0,Surplus Land,0.21,Resolution No. 2021-54
ARVIN,KERN,2021,190-270-05,Bear Mountain Blvd.,Vacant,0,Surplus Land,0.77,Resolution No. 2021-54
ARVIN,KERN,2021,190-270-06,Bear Mountain Blvd.,Vacant,0,Surplus Land,4.04,Resolution No. 2021-54
ARVIN,KERN,2021,190-250-03,Bear Mountain Blvd.,Vacant,0,Surplus Land,1.8,Resolution No. 2021-54
ARVIN,KERN,2021,190-250-04,Bear Mountain Blvd.,Vacant,0,Surplus Land,1.89,Resolution No. 2021-54
ARVIN,KERN,2021,190-250-05,Bear Mountain Blvd.,Vacant,0,Surplus Land,2.07,Resolution No. 2021-54
ARVIN,KERN,2021,191-010-01,Bear Mountain Blvd./Commanche,Vacant,0,Surplus Land,0.38,Resolution No. 2021-54
ARVIN,KERN,2021,192-110-16,816 Sycamore St.,Vacant,0,Surplus Land,0.16,Resolution No. 2021-54
ARVIN,KERN,2021,190-260-06,Walnut St./Grapevine Dr.,Vacant,0,Surplus Land,5.27,Resolution No. 2021-54
OCEANSIDE,SAN DIEGO,2021,15830146,PALA RD west of LOS ARBOLITOS,Vacant,0,Surplus Land,7.38,In escrow for 54 unit SFD project
OCEANSIDE,SAN DIEGO,2021,15734001,MISSION AVE. east of JEFFERIES RANCH RD.,Vacant,0,Surplus Land,0.36,Vacant
SAN DIEGO,SAN DIEGO,2021,34009027,Lusk Blvd,Vacant,0,Surplus Land,8.18,Declared Surplus Land on 5/25/21.  Unimproved vacant land.  Any change from the uses authorized by Ordinance O-12685 require a public vote of the electorate.  NOA issued on 12/6/21.
SAN DIEGO,SAN DIEGO,2021,63006024 and 63016062,Lauriston Drive & Paxton Drive,Vacant,0,Surplus Land,3.28,Declared Surplus Land on 6/29/2021; vacant unimproved land.  NOA issued on 12/6/2021.
SAN DIEGO,SAN DIEGO,2021,43660110,Friars Rd and Colusa NE Corner,Vacant,0,Surplus Land,0.29,Declared Surplus Land on 6/29/2021; vacant unimproved land.
SAN DIEGO,SAN DIEGO,2021,43603030,West Morena Blvd and Vega Street,Vacant,0,Surplus Land,0.32,Declared Surplus Land on 6/29/2021; vacant unimproved land.
SAN DIEGO,SAN DIEGO,2021,54407332,Eider ST ELY Wynnett,Vacant,0,Surplus Land,0.41,Declared Surplus Landl on 6/29/2021; vacant unimproved land.
SAN DIEGO,SAN DIEGO,2021,53553215 and 53553216,Langley Street,Vacant,0,Surplus Land,0.14,Declared Surplus Land on 6/29/2021; vacant unimproved land.
SAN DIEGO,SAN DIEGO,2021,47629131,Fairmont Ave SELY Redwood St,Vacant,0,Surplus Land,0.17,Declared Surplus Land on 6/29/2021; vacant unimproved land.
SIGNAL HILL,LOS ANGELES,2021,7214-005-901-904,"2435-2461, 2475, 2485 Gardena Ave.",Vacant,0,Surplus Land,1.91,Completed Surplus Land Act process in compliance with GC section 54222
SIGNAL HILL,LOS ANGELES,2021,7212-008-913-914,2745 Walnut Ave.,Vacant,0,Surplus Land,1.3,Completed Surplus Land Act process in compliance with GC section 54222
SAN DIEGO COUNTY,SAN DIEGO,2021,510-021-02 (portion),"Harbison Canyon Road, El Cajon",Vacant,0,Surplus Land,0.21,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,399-030-16 (portion) and 399-360-05 (portion),"Harbison Canyon Road, El Cajon",Vacant,0,Surplus Land,0.41,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,399-030-16 (portion),"Harbison Canyon Road, El Cajon",Vacant,0,Surplus Land,0.01,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,399-030-16 (portion),"Harbison Canyon Road, El Cajon",Vacant,0,Surplus Land,0.04,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-061-12,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.04,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-071-49,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.19,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-072-40,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.15,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-093-07,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.04,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-102-38,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.04,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-102-39,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.04,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-103-14,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.08,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-112-11,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.11,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-123-01,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.08,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-123-05,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.08,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-142-15,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.08,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-154-08,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.04,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,293-154-12,"Harrison Park Road, Julian",Vacant,0,Surplus Land,0.04,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,403-380-83,"Tavern Road, Alpine",Vacant,0,Surplus Land,3.15,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,506-110-19,"Calle Los Arboles, Spring Valley",Vacant,0,Surplus Land,0.12,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,523-050-74,"Japatul Valley Road, Alpine",Vacant,0,Surplus Land,100.43,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,523-051-54,"Japatul Valley Road, Alpine",Vacant,0,Surplus Land,99.34,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,614-120-33,"In-Koh-Pah-Park Road, Jacumba",Vacant,0,Surplus Land,7.1,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,Assessor's Parcel Number not assigned,"Remnant near the Greenfield bridge at Magnolia Avenue, El Cajon",Vacant,0,Surplus Land,0.29,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,599-120-34,"Lyons Valley Road, Jamul",Vacant,0,Surplus Land,0.58,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,599-130-02,"Lyons Valley Road, Jamul",Vacant,0,Surplus Land,1.26,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-01,"1617 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.35,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-02,"1605 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.18,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-04,"1567 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.25,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-05,"1559 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.27,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-06,"1549 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.21,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-07,"1541 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.25,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-08,"1535 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.18,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-09,"1529 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.26,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-18,"1525 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.23,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-110-19,"1515 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.15,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-240-09,"1217 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.42,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-240-10,"1185 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.33,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-240-11,"1205 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.32,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-240-12,"1211 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.32,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-240-13,"1193 Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,0.32,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,234-240-27,"Bear Valley Parkway, Escondido",Vacant,0,Surplus Land,1.24,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,135-061-02,"Crestline Road, Palomar Mountain",Vacant,0,Surplus Land,0.31,Date declared surplus by Board of Supervisors 9/25/18 [07]
SAN DIEGO COUNTY,SAN DIEGO,2021,209-083-12,"Loker Avenue East, Carlsbad",Vacant,0,Surplus Land,2,Date declared surplus by Board of Supervisors 9/25/18 [07]
RIVERSIDE COUNTY,RIVERSIDE,2021,371-210-028,18641 GRAND AVE.,Vacant,0,Surplus Land,2.66,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,317-270-014,HARVILL AVE AND ORANGE AVE.,Vacant,0,Surplus Land,0.61,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,723-222-002,"SEA VIEW DR., NORTH SHORE",Vacant,0,Surplus Land,0.32,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,749-160-012,HARRISON ST.,Vacant,0,Surplus Land,3.08,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,727-193-047,2ND / 66TH AVE.,Vacant,0,Surplus Land,0.19,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,727-193-013,2ND / 66TH AVE.,Vacant,0,Surplus Land,0.08,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,727-193-046,2ND / 66TH AVE.,Vacant,0,Surplus Land,0.24,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,727-193-038,2ND / 66TH AVE.,Vacant,0,Surplus Land,0.07,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,759-100-006,HARRISON ST. AND 60TH AVE.,Vacant,0,Surplus Land,217.69,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,759-100-007,HARRISON ST. AND 60TH AVE.,Vacant,0,Surplus Land,22.22,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,759-100-008,HARRISON ST. AND 60TH AVE.,Vacant,0,Surplus Land,17.1,VACANT / LAND-RDA
RIVERSIDE COUNTY,RIVERSIDE,2021,759-100-009,HARRISON ST. AND 60TH AVE.,Vacant,0,Surplus Land,149.22,VACANT / LAND-RDA
